ID_MARK,brand,country,model
SKODA,Skoda,CZ,1200
SKODA,Skoda,CZ,Citigo
SKODA,Skoda,CZ,Elroq
SKODA,Skoda,CZ,Elroq RS
SKODA,Skoda,CZ,Enyaq
SKODA,Skoda,CZ,Enyaq Coupe
SKODA,Skoda,CZ,Enyaq Coupe RS
SKODA,Skoda,CZ,Enyaq RS
SKODA,Skoda,CZ,Fabia
SKODA,Skoda,CZ,Fabia RS
SKODA,Skoda,CZ,Favorit
SKODA,Skoda,CZ,Felicia
SKODA,Skoda,CZ,Forman
SKODA,Skoda,CZ,Kamiq
SKODA,Skoda,CZ,Karoq
SKODA,Skoda,CZ,Kodiaq
SKODA,Skoda,CZ,Kodiaq GT
SKODA,Skoda,CZ,Kodiaq RS
SKODA,Skoda,CZ,Kushaq
SKODA,Skoda,CZ,Kylaq
SKODA,Skoda,CZ,Octavia
SKODA,Skoda,CZ,Octavia RS
SKODA,Skoda,CZ,Popular
SKODA,Skoda,CZ,Rapid
SKODA,Skoda,CZ,Roomster
SKODA,Skoda,CZ,Scala
SKODA,Skoda,CZ,Slavia
SKODA,Skoda,CZ,Superb
SKODA,Skoda,CZ,Yeti
SKYWELL,Skywell,CN,ET5
SKYWELL,Skywell,CN,HT-i
SKYWORTH,Skyworth,CN,EV6
SMART,Smart,DE,Forfour
SMART,Smart,DE,Fortwo
SMART,Smart,DE,#1
SMART,Smart,DE,#3
SMART,Smart,DE,#5
SMART,Smart,DE,Roadster
SMZ,СМЗ,RU,С-1Л
SMZ,СМЗ,RU,С-3А
SMZ,СМЗ,RU,С-3Д
SMZ,СМЗ,RU,С-3Л
SOLARIS,Solaris,RU,HC
SOLARIS,Solaris,RU,HS
SOLARIS,Solaris,RU,KRS
SOLARIS,Solaris,RU,KRX
SOLLERS,Sollers,RU,SP7
SOLLERS,Sollers,RU,ST6
SOLLERS,Sollers,RU,ST8
SOLLERS,Sollers,RU,ST9
SOUEAST,Soueast,CN,A5
SOUEAST,Soueast,CN,DX3
SOUEAST,Soueast,CN,DX5
SOUEAST,Soueast,CN,DX7
SOUEAST,Soueast,CN,DX8
SOUEAST,Soueast,CN,DX8S
SOUEAST,Soueast,CN,Lioncel
SOUEAST,Soueast,CN,S06
SOUEAST,Soueast,CN,S07
SOUEAST,Soueast,CN,S09
SOUEAST,Soueast,CN,Soveran
SOUEAST,Soueast,CN,V3
SOUEAST,Soueast,CN,V5
SOUEAST,Soueast,CN,V6 Cross
SPECTRE,Spectre,GB,R42
SPYKER,Spyker,DK,C12
SPYKER,Spyker,DK,C8
SSANG_YONG,SsangYong,KR,Actyon
SSANG_YONG,SsangYong,KR,Actyon Sports
SSANG_YONG,SsangYong,KR,Chairman
SSANG_YONG,SsangYong,KR,Istana
SSANG_YONG,SsangYong,KR,Kallista
SSANG_YONG,SsangYong,KR,Korando
SSANG_YONG,SsangYong,KR,Korando Family
SSANG_YONG,SsangYong,KR,Korando Sports
SSANG_YONG,SsangYong,KR,Korando Turismo
SSANG_YONG,SsangYong,KR,Kyron
SSANG_YONG,SsangYong,KR,Musso
SSANG_YONG,SsangYong,KR,Nomad
SSANG_YONG,SsangYong,KR,Rexton
SSANG_YONG,SsangYong,KR,Rexton Sports
SSANG_YONG,SsangYong,KR,Rodius
SSANG_YONG,SsangYong,KR,Stavic
SSANG_YONG,SsangYong,KR,Tivoli
SSANG_YONG,SsangYong,KR,XLV
SSANG_YONG,SsangYong,KR,Torres
STELATO,Stelato,CN,S9
STEYR,Steyr,AT,1500
STEYR,Steyr,AT,Haflinger
STUDEBAKER,Studebaker,US,Golden Hawk
SUBARU,Subaru,JP,1000
SUBARU,Subaru,JP,360
SUBARU,Subaru,JP,Alcyone
SUBARU,Subaru,JP,Ascent
SUBARU,Subaru,JP,Tribeca
SUBARU,Subaru,JP,Baja
SUBARU,Subaru,JP,Bighorn
SUBARU,Subaru,JP,Bistro
SUBARU,Subaru,JP,Brat
SUBARU,Subaru,JP,BRZ
SUBARU,Subaru,JP,Chiffon
SUBARU,Subaru,JP,Crosstrek
SUBARU,Subaru,JP,Dex
SUBARU,Subaru,JP,Dias Wagon
SUBARU,Subaru,JP,Domingo
SUBARU,Subaru,JP,Exiga
SUBARU,Subaru,JP,Forester
SUBARU,Subaru,JP,Impreza
SUBARU,Subaru,JP,Impreza WRX
SUBARU,Subaru,JP,Impreza WRX STi
SUBARU,Subaru,JP,Justy
SUBARU,Subaru,JP,Legacy
SUBARU,Subaru,JP,Legacy Lancaster
SUBARU,Subaru,JP,Leone
SUBARU,Subaru,JP,Levorg
SUBARU,Subaru,JP,Libero
SUBARU,Subaru,JP,Lucra
SUBARU,Subaru,JP,Outback
SUBARU,Subaru,JP,Pleo
SUBARU,Subaru,JP,Pleo Plus
SUBARU,Subaru,JP,R1
SUBARU,Subaru,JP,R2
SUBARU,Subaru,JP,Rex
SUBARU,Subaru,JP,Sambar
SUBARU,Subaru,JP,Solterra
SUBARU,Subaru,JP,Stella
SUBARU,Subaru,JP,SVX
SUBARU,Subaru,JP,Traviq
SUBARU,Subaru,JP,Trezia
SUBARU,Subaru,JP,Vivio
SUBARU,Subaru,JP,WRX
SUBARU,Subaru,JP,WRX STi
SUBARU,Subaru,JP,XT
SUBARU,Subaru,JP,XV
SUZUKI,Suzuki,JP,Across
SUZUKI,Suzuki,JP,Aerio
SUZUKI,Suzuki,JP,Alto
SUZUKI,Suzuki,JP,Alto Lapin
SUZUKI,Suzuki,JP,APV
SUZUKI,Suzuki,JP,Baleno
SUZUKI,Suzuki,JP,Beidouxing
SUZUKI,Suzuki,JP,Cappuccino
SUZUKI,Suzuki,JP,Cara
SUZUKI,Suzuki,JP,Carry
SUZUKI,Suzuki,JP,Celerio
SUZUKI,Suzuki,JP,Cervo
SUZUKI,Suzuki,JP,Ciaz
SUZUKI,Suzuki,JP,Cultus
SUZUKI,Suzuki,JP,DZire
SUZUKI,Suzuki,JP,Eeco
SUZUKI,Suzuki,JP,Equator
SUZUKI,Suzuki,JP,Ertiga
SUZUKI,Suzuki,JP,Escudo
SUZUKI,Suzuki,JP,Esteem
SUZUKI,Suzuki,JP,Every
SUZUKI,Suzuki,JP,e Vitara
SUZUKI,Suzuki,JP,Forenza
SUZUKI,Suzuki,JP,Fronte
SUZUKI,Suzuki,JP,Fronx
SUZUKI,Suzuki,JP,Grand Vitara
SUZUKI,Suzuki,JP,Hustler
SUZUKI,Suzuki,JP,Ignis
SUZUKI,Suzuki,JP,Jimny
SUZUKI,Suzuki,JP,Kei
SUZUKI,Suzuki,JP,Kizashi
SUZUKI,Suzuki,JP,Landy
SUZUKI,Suzuki,JP,Liana
SUZUKI,Suzuki,JP,MR Wagon
SUZUKI,Suzuki,JP,Palette
SUZUKI,Suzuki,JP,Reno
SUZUKI,Suzuki,JP,Samurai
SUZUKI,Suzuki,JP,Sidekick
SUZUKI,Suzuki,JP,Solio
SUZUKI,Suzuki,JP,Spacia
SUZUKI,Suzuki,JP,Splash
SUZUKI,Suzuki,JP,Swace
SUZUKI,Suzuki,JP,Swift
SUZUKI,Suzuki,JP,SX4
SUZUKI,Suzuki,JP,S-Presso
SUZUKI,Suzuki,JP,Twin
SUZUKI,Suzuki,JP,Verona
SUZUKI,Suzuki,JP,Vitara
SUZUKI,Suzuki,JP,Wagon R
SUZUKI,Suzuki,JP,Wagon R+
SUZUKI,Suzuki,JP,Xbee
SUZUKI,Suzuki,JP,XL7
SUZUKI,Suzuki,JP,X-90
SWM,SWM,CN,G01
SWM,SWM,CN,G01F
SWM,SWM,CN,G03F
SWM,SWM,CN,G05
SWM,SWM,CN,G05 Pro
SWM,SWM,CN,Tiger
SWM,SWM,CN,X3
SWM,SWM,CN,Shineray X30
SWM,SWM,CN,X7
TAGAZ,ТагАЗ,RU,Aquila
TAGAZ,ТагАЗ,RU,C10
TAGAZ,ТагАЗ,RU,C190
TAGAZ,ТагАЗ,RU,C-30
TAGAZ,ТагАЗ,RU,Vega
TAGAZ,ТагАЗ,RU,Road Partner
TAGAZ,ТагАЗ,RU,Tager
TALBOT,Talbot,GB,1510
TALBOT,Talbot,GB,Avenger
TALBOT,Talbot,GB,Horizon
TALBOT,Talbot,GB,Rancho
TALBOT,Talbot,GB,Samba
TALBOT,Talbot,GB,Solara
TALBOT,Talbot,GB,Tagora
TANK,Tank,CN,300
TANK,Tank,CN,400
TANK,Tank,CN,500
TANK,Tank,CN,700
TATA,Tata,IN,Aria
TATA,Tata,IN,Curvv
TATA,Tata,IN,Estate
TATA,Tata,IN,Indica
TATA,Tata,IN,Indigo
TATA,Tata,IN,Nano
TATA,Tata,IN,Safari
TATA,Tata,IN,Sierra
TATA,Tata,IN,Sumo
TATA,Tata,IN,Sumo Grande
TATA,Tata,IN,Telcoline
TATA,Tata,IN,Xenon
TATRA,Tatra,CZ,57
TATRA,Tatra,CZ,77
TATRA,Tatra,CZ,80
TATRA,Tatra,CZ,87
TATRA,Tatra,CZ,T600
TATRA,Tatra,CZ,T603
TATRA,Tatra,CZ,T613
TATRA,Tatra,CZ,T700
TAZZARI,Tazzari,IT,Zero
TENET,Tenet,RU,T4
TENET,Tenet,RU,T7
TENET,Tenet,RU,T8
TESLA,Tesla,US,Cybertruck
TESLA,Tesla,US,Model 3
TESLA,Tesla,US,Model S
TESLA,Tesla,US,Model X
TESLA,Tesla,US,Model Y
TESLA,Tesla,US,Roadster
THAIRUNG,Thairung,TH,Transformer
THINK,Think,NO,City
TIANMA,Tianma,CN,Century
TIANMA,Tianma,CN,Dragon
TIANYE,Tianye,CN,Admiral
TOFAS,Tofas,TR,Kartal
TOFAS,Tofas,TR,Murat 124
TOFAS,Tofas,TR,Murat 131
TOFAS,Tofas,TR,Sahin
TOFAS,Tofas,TR,Serce
TOYOTA,Toyota,JP,2000GT
TOYOTA,Toyota,JP,4Runner
TOYOTA,Toyota,JP,Agya
TOYOTA,Toyota,JP,Allex
TOYOTA,Toyota,JP,Allion
TOYOTA,Toyota,JP,Alphard
TOYOTA,Toyota,JP,Altezza
TOYOTA,Toyota,JP,Aqua
TOYOTA,Toyota,JP,Aristo
TOYOTA,Toyota,JP,Aurion
TOYOTA,Toyota,JP,Auris
TOYOTA,Toyota,JP,Avalon
TOYOTA,Toyota,JP,Avanza
TOYOTA,Toyota,JP,Avensis
TOYOTA,Toyota,JP,Avensis Verso
TOYOTA,Toyota,JP,Aygo
TOYOTA,Toyota,JP,Aygo X
TOYOTA,Toyota,JP,bB
TOYOTA,Toyota,JP,Belta
TOYOTA,Toyota,JP,Blade
TOYOTA,Toyota,JP,Blizzard
TOYOTA,Toyota,JP,Brevis
TOYOTA,Toyota,JP,bZ
TOYOTA,Toyota,JP,bZ3
TOYOTA,Toyota,JP,bZ3C
TOYOTA,Toyota,JP,bZ3X
TOYOTA,Toyota,JP,bZ4X
TOYOTA,Toyota,JP,bZ5
TOYOTA,Toyota,JP,Caldina
TOYOTA,Toyota,JP,Cami
TOYOTA,Toyota,JP,Camry
TOYOTA,Toyota,JP,Camry Solara
TOYOTA,Toyota,JP,Carina
TOYOTA,Toyota,JP,Carina E
TOYOTA,Toyota,JP,Carina ED
TOYOTA,Toyota,JP,Cavalier
TOYOTA,Toyota,JP,Celica
TOYOTA,Toyota,JP,Celsior
TOYOTA,Toyota,JP,Century
TOYOTA,Toyota,JP,Chaser
TOYOTA,Toyota,JP,Classic
TOYOTA,Toyota,JP,Comfort
TOYOTA,Toyota,JP,COMS
TOYOTA,Toyota,JP,Copen
TOYOTA,Toyota,JP,Corolla
TOYOTA,Toyota,JP,Corolla Cross
TOYOTA,Toyota,JP,Corolla II
TOYOTA,Toyota,JP,Corolla Levin
TOYOTA,Toyota,JP,Corolla Rumion
TOYOTA,Toyota,JP,Corolla Spacio
TOYOTA,Toyota,JP,Corolla Verso
TOYOTA,Toyota,JP,Corona
TOYOTA,Toyota,JP,Corona EXiV
TOYOTA,Toyota,JP,Corsa
TOYOTA,Toyota,JP,Cressida
TOYOTA,Toyota,JP,Cresta
TOYOTA,Toyota,JP,Crown
TOYOTA,Toyota,JP,Crown Kluger
TOYOTA,Toyota,JP,Crown Majesta
TOYOTA,Toyota,JP,Curren
TOYOTA,Toyota,JP,Cynos
TOYOTA,Toyota,JP,C-HR
TOYOTA,Toyota,JP,C-HR+
TOYOTA,Toyota,JP,Duet
TOYOTA,Toyota,JP,Echo
TOYOTA,Toyota,JP,Esquire
TOYOTA,Toyota,JP,Estima
TOYOTA,Toyota,JP,Etios
TOYOTA,Toyota,JP,FJ Cruiser
TOYOTA,Toyota,JP,Fortuner
TOYOTA,Toyota,JP,Frontlander
TOYOTA,Toyota,JP,FunCargo
TOYOTA,Toyota,JP,Gaia
TOYOTA,Toyota,JP,GR86
TOYOTA,Toyota,JP,Grand HiAce
TOYOTA,Toyota,JP,Grand Highlander
TOYOTA,Toyota,JP,Granvia
TOYOTA,Toyota,JP,GT86
TOYOTA,Toyota,JP,Harrier
TOYOTA,Toyota,JP,HiAce
TOYOTA,Toyota,JP,Highlander
TOYOTA,Toyota,JP,Hilux
TOYOTA,Toyota,JP,Hilux Surf
TOYOTA,Toyota,JP,Innova
TOYOTA,Toyota,JP,Ipsum
TOYOTA,Toyota,JP,iQ
TOYOTA,Toyota,JP,ISis
TOYOTA,Toyota,JP,Ist
TOYOTA,Toyota,JP,Izoa
TOYOTA,Toyota,JP,Kluger
TOYOTA,Toyota,JP,Land Cruiser
TOYOTA,Toyota,JP,Land Cruiser Prado
TOYOTA,Toyota,JP,Levin
TOYOTA,Toyota,JP,Lite Ace
TOYOTA,Toyota,JP,Mark II
TOYOTA,Toyota,JP,Mark X
TOYOTA,Toyota,JP,Mark X ZiO
TOYOTA,Toyota,JP,MasterAce Surf
TOYOTA,Toyota,JP,Matrix
TOYOTA,Toyota,JP,Mega Cruiser
TOYOTA,Toyota,JP,Mirai
TOYOTA,Toyota,JP,Model F
TOYOTA,Toyota,JP,MR2
TOYOTA,Toyota,JP,MR-S
TOYOTA,Toyota,JP,Nadia
TOYOTA,Toyota,JP,Noah
TOYOTA,Toyota,JP,Opa
TOYOTA,Toyota,JP,Origin
TOYOTA,Toyota,JP,Paseo
TOYOTA,Toyota,JP,Passo
TOYOTA,Toyota,JP,Passo Sette
TOYOTA,Toyota,JP,Picnic
TOYOTA,Toyota,JP,Pixis Epoch
TOYOTA,Toyota,JP,Pixis Joy
TOYOTA,Toyota,JP,Pixis Mega
TOYOTA,Toyota,JP,Pixis Space
TOYOTA,Toyota,JP,Pixis Van
TOYOTA,Toyota,JP,Platz
TOYOTA,Toyota,JP,Porte
TOYOTA,Toyota,JP,Premio
TOYOTA,Toyota,JP,Previa
TOYOTA,Toyota,JP,Prius
TOYOTA,Toyota,JP,Prius v (+)
TOYOTA,Toyota,JP,Prius Alpha
TOYOTA,Toyota,JP,Prius c
TOYOTA,Toyota,JP,ProAce
TOYOTA,Toyota,JP,ProAce City
TOYOTA,Toyota,JP,Probox
TOYOTA,Toyota,JP,Progres
TOYOTA,Toyota,JP,Pronard
TOYOTA,Toyota,JP,Publica
TOYOTA,Toyota,JP,Ractis
TOYOTA,Toyota,JP,Raize
TOYOTA,Toyota,JP,Raum
TOYOTA,Toyota,JP,RAV4
TOYOTA,Toyota,JP,Regius
TOYOTA,Toyota,JP,RegiusAce
TOYOTA,Toyota,JP,Roomy
TOYOTA,Toyota,JP,Rush
TOYOTA,Toyota,JP,Sai
TOYOTA,Toyota,JP,Scepter
TOYOTA,Toyota,JP,Sequoia
TOYOTA,Toyota,JP,Sera
TOYOTA,Toyota,JP,Sienna
TOYOTA,Toyota,JP,Sienta
TOYOTA,Toyota,JP,Soarer
TOYOTA,Toyota,JP,Soluna
TOYOTA,Toyota,JP,Spade
TOYOTA,Toyota,JP,Sparky
TOYOTA,Toyota,JP,Sports 800
TOYOTA,Toyota,JP,Sprinter
TOYOTA,Toyota,JP,Sprinter Carib
TOYOTA,Toyota,JP,Sprinter Marino
TOYOTA,Toyota,JP,Sprinter Trueno
TOYOTA,Toyota,JP,Starlet
TOYOTA,Toyota,JP,Starlet Cross
TOYOTA,Toyota,JP,Succeed
TOYOTA,Toyota,JP,Supra
TOYOTA,Toyota,JP,Tacoma
TOYOTA,Toyota,JP,Tank
TOYOTA,Toyota,JP,Tercel
TOYOTA,Toyota,JP,Touring HiAce
TOYOTA,Toyota,JP,Town Ace
TOYOTA,Toyota,JP,Tundra
TOYOTA,Toyota,JP,Urban Cruiser
TOYOTA,Toyota,JP,Urban Cruiser Taisor
TOYOTA,Toyota,JP,Vanguard
TOYOTA,Toyota,JP,Vellfire
TOYOTA,Toyota,JP,Veloz
TOYOTA,Toyota,JP,Venza
TOYOTA,Toyota,JP,Verossa
TOYOTA,Toyota,JP,Verso
TOYOTA,Toyota,JP,Verso-S
TOYOTA,Toyota,JP,Vios
TOYOTA,Toyota,JP,Vista
TOYOTA,Toyota,JP,Vitz
TOYOTA,Toyota,JP,Voltz
TOYOTA,Toyota,JP,Voxy
TOYOTA,Toyota,JP,Wigo
TOYOTA,Toyota,JP,Wildlander
TOYOTA,Toyota,JP,WiLL
TOYOTA,Toyota,JP,WiLL Cypha
TOYOTA,Toyota,JP,Windom
TOYOTA,Toyota,JP,Wish
TOYOTA,Toyota,JP,xA
TOYOTA,Toyota,JP,Yaris
TOYOTA,Toyota,JP,Yaris Cross
TOYOTA,Toyota,JP,Yaris Verso
TOYOTA,Toyota,JP,Zelas
TRABANT,Trabant,DE,1.1
TRABANT,Trabant,DE,600
TRABANT,Trabant,DE,P 601
TRABANT,Trabant,DE,P50
TRAMONTANA,Tramontana,ES,Tramontana
TRIUMPH,Triumph,GB,Acclaim
TRIUMPH,Triumph,GB,GT6
TRIUMPH,Triumph,GB,Spitfire
TRIUMPH,Triumph,GB,Stag
TRIUMPH,Triumph,GB,TR3
TRIUMPH,Triumph,GB,TR4
TRIUMPH,Triumph,GB,TR6
TRIUMPH,Triumph,GB,TR7
TRIUMPH,Triumph,GB,TR8
TRUMPCHI,GAC Trumpchi,CN,E8
TRUMPCHI,GAC Trumpchi,CN,E9
TRUMPCHI,GAC Trumpchi,CN,Emkoo
TRUMPCHI,GAC Trumpchi,CN,Empow
TRUMPCHI,GAC Trumpchi,CN,ES9
TRUMPCHI,GAC Trumpchi,CN,GA4 Plus
TRUMPCHI,GAC Trumpchi,CN,GA6
TRUMPCHI,GAC Trumpchi,CN,GA8
TRUMPCHI,GAC Trumpchi,CN,GE3
TRUMPCHI,GAC Trumpchi,CN,GM6
TRUMPCHI,GAC Trumpchi,CN,GM8
TRUMPCHI,GAC Trumpchi,CN,GS3
TRUMPCHI,GAC Trumpchi,CN,GS3 Power
TRUMPCHI,GAC Trumpchi,CN,GS4
TRUMPCHI,GAC Trumpchi,CN,GS4 Max
TRUMPCHI,GAC Trumpchi,CN,GS4 Plus
TRUMPCHI,GAC Trumpchi,CN,GS8
TRUMPCHI,GAC Trumpchi,CN,M6
TRUMPCHI,GAC Trumpchi,CN,M6 Max
TRUMPCHI,GAC Trumpchi,CN,M6 Pro
TRUMPCHI,GAC Trumpchi,CN,M8
TRUMPCHI,GAC Trumpchi,CN,S7
TVR,TVR,GB,280
TVR,TVR,GB,350
TVR,TVR,GB,390
TVR,TVR,GB,400
TVR,TVR,GB,420
TVR,TVR,GB,450
TVR,TVR,GB,Cerbera
TVR,TVR,GB,Chimaera
TVR,TVR,GB,Griffith
TVR,TVR,GB,Sagaris
TVR,TVR,GB,S-Series
TVR,TVR,GB,Taimar
TVR,TVR,GB,Tamora
TVR,TVR,GB,Tasmin
TVR,TVR,GB,Tuscan
UAZ,УАЗ,RU,3151
UAZ,УАЗ,RU,3153
UAZ,УАЗ,RU,3159
UAZ,УАЗ,RU,3160
UAZ,УАЗ,RU,3162 Simbir
UAZ,УАЗ,RU,469
UAZ,УАЗ,RU,Астеро
UAZ,УАЗ,RU,Hunter
UAZ,УАЗ,RU,Patriot
UAZ,УАЗ,RU,Pickup
ULTIMA,Ultima,GB,Can-Am
ULTIMA,Ultima,GB,GTR
ULTIMA,Ultima,GB,RS
VAUXHALL,Vauxhall,GB,Adam
VAUXHALL,Vauxhall,GB,Ampera
VAUXHALL,Vauxhall,GB,Astra
VAUXHALL,Vauxhall,GB,Carlton
VAUXHALL,Vauxhall,GB,Cavalier
VAUXHALL,Vauxhall,GB,Chevette
VAUXHALL,Vauxhall,GB,Combo
VAUXHALL,Vauxhall,GB,Corsa
VAUXHALL,Vauxhall,GB,Firenza
VAUXHALL,Vauxhall,GB,Frontera
VAUXHALL,Vauxhall,GB,Insignia
VAUXHALL,Vauxhall,GB,Lotus Carlton
VAUXHALL,Vauxhall,GB,Meriva
VAUXHALL,Vauxhall,GB,Mokka
VAUXHALL,Vauxhall,GB,Monaro
VAUXHALL,Vauxhall,GB,Omega
VAUXHALL,Vauxhall,GB,Royale
VAUXHALL,Vauxhall,GB,Tigra
VAUXHALL,Vauxhall,GB,Vectra
VAUXHALL,Vauxhall,GB,Velox
VAUXHALL,Vauxhall,GB,Ventora
VAUXHALL,Vauxhall,GB,Viceroy
VAUXHALL,Vauxhall,GB,Victor
VAUXHALL,Vauxhall,GB,Viva
VAUXHALL,Vauxhall,GB,Vivaro
VAUXHALL,Vauxhall,GB,VXR8
VAUXHALL,Vauxhall,GB,Zafira
VAZ,Lada (ВАЗ),RU,1111 Ока
VAZ,Lada (ВАЗ),RU,2101
VAZ,Lada (ВАЗ),RU,2102
VAZ,Lada (ВАЗ),RU,2103
VAZ,Lada (ВАЗ),RU,2104
VAZ,Lada (ВАЗ),RU,2105
VAZ,Lada (ВАЗ),RU,2106
VAZ,Lada (ВАЗ),RU,2107
VAZ,Lada (ВАЗ),RU,2108
VAZ,Lada (ВАЗ),RU,2109
VAZ,Lada (ВАЗ),RU,21099
VAZ,Lada (ВАЗ),RU,2110
VAZ,Lada (ВАЗ),RU,2111
VAZ,Lada (ВАЗ),RU,2112
VAZ,Lada (ВАЗ),RU,2113
VAZ,Lada (ВАЗ),RU,2114
VAZ,Lada (ВАЗ),RU,2115
VAZ,Lada (ВАЗ),RU,2120 Надежда
VAZ,Lada (ВАЗ),RU,2121 (4x4)
VAZ,Lada (ВАЗ),RU,2123
VAZ,Lada (ВАЗ),RU,2129
VAZ,Lada (ВАЗ),RU,2131 (4x4)
VAZ,Lada (ВАЗ),RU,Priora
VAZ,Lada (ВАЗ),RU,2328
VAZ,Lada (ВАЗ),RU,2329
VAZ,Lada (ВАЗ),RU,Aura
VAZ,Lada (ВАЗ),RU,Azimut
VAZ,Lada (ВАЗ),RU,EL Lada
VAZ,Lada (ВАЗ),RU,e-Largus
VAZ,Lada (ВАЗ),RU,Granta
VAZ,Lada (ВАЗ),RU,Iskra
VAZ,Lada (ВАЗ),RU,Kalina
VAZ,Lada (ВАЗ),RU,Largus
VAZ,Lada (ВАЗ),RU,Niva
VAZ,Lada (ВАЗ),RU,Niva Legend
VAZ,Lada (ВАЗ),RU,Revolution
VAZ,Lada (ВАЗ),RU,Vesta
VAZ,Lada (ВАЗ),RU,XRAY
VAZ,Lada (ВАЗ),RU,X-cross 5
VECTOR,Vector,US,M12
VECTOR,Vector,US,W8 Twin Turbo
VENTURI,Venturi,FR,210
VENTURI,Venturi,FR,260 LM
VENTURI,Venturi,FR,300 Atlantique
VENTURI,Venturi,FR,400 GT
VENUCIA,Venucia,CN,D60 Plus
VENUCIA,Venucia,CN,VX6
VENUCIA,Venucia,CN,V-Online
VGV,VGV,CN,Bolden
VGV,VGV,CN,U70
VGV,VGV,CN,U70 Pro
VGV,VGV,CN,U75 Plus
VGV,VGV,CN,VX7
VINFAST,VinFast,VN,LUX A2.0
VINFAST,VinFast,VN,LUX SA2.0
VINFAST,VinFast,VN,VF6
VINFAST,VinFast,VN,VF7
VINFAST,VinFast,VN,VF8
VINFAST,VinFast,VN,VF9
VOLGA,Volga,RU,C40
VOLGA,Volga,RU,K30
VOLGA,Volga,RU,K40
VOLKSWAGEN,Volkswagen,DE,181
VOLKSWAGEN,Volkswagen,DE,Amarok
VOLKSWAGEN,Volkswagen,DE,Arteon
VOLKSWAGEN,Volkswagen,DE,Arteon R
VOLKSWAGEN,Volkswagen,DE,Atlas
VOLKSWAGEN,Volkswagen,DE,Atlas Cross Sport
VOLKSWAGEN,Volkswagen,DE,Beetle
VOLKSWAGEN,Volkswagen,DE,Bora
VOLKSWAGEN,Volkswagen,DE,Caddy
VOLKSWAGEN,Volkswagen,DE,California
VOLKSWAGEN,Volkswagen,DE,Caravelle
VOLKSWAGEN,Volkswagen,DE,Corrado
VOLKSWAGEN,Volkswagen,DE,C-Trek
VOLKSWAGEN,Volkswagen,DE,Derby
VOLKSWAGEN,Volkswagen,DE,Eos
VOLKSWAGEN,Volkswagen,DE,EuroVan
VOLKSWAGEN,Volkswagen,DE,Fox
VOLKSWAGEN,Volkswagen,DE,Gol
VOLKSWAGEN,Volkswagen,DE,Golf
VOLKSWAGEN,Volkswagen,DE,Golf Country
VOLKSWAGEN,Volkswagen,DE,Golf GTI
VOLKSWAGEN,Volkswagen,DE,Golf Plus
VOLKSWAGEN,Volkswagen,DE,Golf R
VOLKSWAGEN,Volkswagen,DE,Golf R32
VOLKSWAGEN,Volkswagen,DE,Golf Sportsvan
VOLKSWAGEN,Volkswagen,DE,ID.3
VOLKSWAGEN,Volkswagen,DE,ID.4
VOLKSWAGEN,Volkswagen,DE,ID.5
VOLKSWAGEN,Volkswagen,DE,ID.6
VOLKSWAGEN,Volkswagen,DE,ID.7
VOLKSWAGEN,Volkswagen,DE,ID.Buzz
VOLKSWAGEN,Volkswagen,DE,ID.Unyx
VOLKSWAGEN,Volkswagen,DE,ID.Unyx 06
VOLKSWAGEN,Volkswagen,DE,Iltis
VOLKSWAGEN,Volkswagen,DE,Jetta
VOLKSWAGEN,Volkswagen,DE,K70
VOLKSWAGEN,Volkswagen,DE,Karmann-Ghia
VOLKSWAGEN,Volkswagen,DE,Lamando
VOLKSWAGEN,Volkswagen,DE,Lavida
VOLKSWAGEN,Volkswagen,DE,Lavida XR
VOLKSWAGEN,Volkswagen,DE,Lupo
VOLKSWAGEN,Volkswagen,DE,Lupo GTI
VOLKSWAGEN,Volkswagen,DE,Magotan
VOLKSWAGEN,Volkswagen,DE,Multivan
VOLKSWAGEN,Volkswagen,DE,Parati
VOLKSWAGEN,Volkswagen,DE,Passat
VOLKSWAGEN,Volkswagen,DE,Passat CC
VOLKSWAGEN,Volkswagen,DE,Passat (North America and China)
VOLKSWAGEN,Volkswagen,DE,Phaeton
VOLKSWAGEN,Volkswagen,DE,Phideon
VOLKSWAGEN,Volkswagen,DE,Pointer
VOLKSWAGEN,Volkswagen,DE,Polo
VOLKSWAGEN,Volkswagen,DE,Polo GTI
VOLKSWAGEN,Volkswagen,DE,Polo R WRC
VOLKSWAGEN,Volkswagen,DE,Quantum
VOLKSWAGEN,Volkswagen,DE,Rabbit
VOLKSWAGEN,Volkswagen,DE,Routan
VOLKSWAGEN,Volkswagen,DE,Sagitar
VOLKSWAGEN,Volkswagen,DE,Santana
VOLKSWAGEN,Volkswagen,DE,Scirocco
VOLKSWAGEN,Volkswagen,DE,Scirocco R
VOLKSWAGEN,Volkswagen,DE,Sharan
VOLKSWAGEN,Volkswagen,DE,SpaceFox
VOLKSWAGEN,Volkswagen,DE,Tacqua
VOLKSWAGEN,Volkswagen,DE,Taigo
VOLKSWAGEN,Volkswagen,DE,Taigun
VOLKSWAGEN,Volkswagen,DE,Talagon
VOLKSWAGEN,Volkswagen,DE,Taos
VOLKSWAGEN,Volkswagen,DE,Taro
VOLKSWAGEN,Volkswagen,DE,Tavendor
VOLKSWAGEN,Volkswagen,DE,Tayron
VOLKSWAGEN,Volkswagen,DE,Teramont
